,id,address,city,lat_long,name,url,score,text_description
20,20,"
35 Rue du Rempart Saint-Claude, 17000 La Rochelle, France
",Rochelle,"46.15741060,-1.14607960",Appartement Saint Claude - Centre Port,https://www.booking.com/hotel/fr/retour-de-plage-la-rochelle.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,9.1,"['Located in La Rochelle and only 1.5 km from Concurrence, Appartement Saint Claude - Centre Port provides accommodation with city views, free WiFi and free private parking. This apartment is 2.7 km from Plage Du Roux and 800 m from La Rochelle Grosse Horloge.', 'This apartment is equipped with 1 bedroom, a kitchen with a fridge and an oven, a flat-screen TV, a seating area and 1 bathroom equipped with a bath. Towels and bed linen are provided in the apartment.', ""Popular points of interest near the apartment include La Rochelle Train Station, L'Espace Encan and Parc Expo de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 7 km from Appartement Saint Claude - Centre Port. ""]"
21,21,"
6 Rue Jean Giraudoux, 17000 La Rochelle, France
",Rochelle,"46.17506760,-1.13953360",Lovely and modern flat with balcony and parking in La Rochelle - Welkeys,https://www.booking.com/hotel/fr/lovely-and-modern-flat-with-balcony-and-parking-in-la-rochelle-welkeys.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,8.6,"[""Lovely and modern flat with balcony and parking in La Rochelle - Welkeys is located in La Rochelle, 4 km from L'Espace Encan, 4.4 km from Parc Expo de La Rochelle, and 2.9 km from La Rochelle Grosse Horloge. The accommodation is 3 km from La Rochelle Train Station, and guests benefit from private parking available on site and free WiFi."", 'The apartment with a balcony and city views features 1 bedroom, a living room, a TV, an equipped kitchen with a fridge and an oven, and 1 bathroom with a shower. Towels and bed linen are featured in the apartment.', 'The Minimes Marina is 6.1 km from the apartment, while Mytiliculture Museum is 11 km away. The nearest airport is La Rochelle - Ile de Re Airport, 5 km from Lovely and modern flat with balcony and parking in La Rochelle - Welkeys. ']"
22,22,"
41 Rue du Général Dumont, appt 20, 1er Étage, 17000 La Rochelle, France
",Rochelle,"46.16032500,-1.17547400",Studio quartier prisé de la Genette,https://www.booking.com/hotel/fr/studio-quartier-prise-de-la-genette.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,8.8,"[""Studio quartier prisé de la Genette in La Rochelle provides accommodation with free WiFi, 4 km from La Rochelle Train Station, 4.9 km from L'Espace Encan and 5.2 km from Parc Expo de La Rochelle. Set 1.3 km from Concurrence, the property offers a garden and free private parking."", 'The apartment with a balcony and garden views has 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with a fridge and an oven, and 1 bathroom with a bath or shower. Towels and bed linen are offered in the apartment.', 'A bicycle rental service is available at the apartment.', 'La Rochelle Grosse Horloge is 2.8 km from Studio quartier prisé de la Genette, while The Minimes Marina is 7.1 km from the property. The nearest airport is La Rochelle - Ile de Re Airport, 3 km from the accommodation. ']"
23,23,"
4 Rue du Cordouan, 17000 La Rochelle, France
",Rochelle,"46.16274170,-1.14919540",Les Apparts de Charly-Le Duplex du Marché,https://www.booking.com/hotel/fr/le-duplex-du-marche.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,8.9,"[""You're eligible for a Genius discount at Les Apparts de Charly-Le Duplex du Marché! To save at this property, all you have to do is "", '.', 'Attractively situated in the centre of La Rochelle, Les Apparts de Charly-Le Duplex du Marché offers a patio. The accommodation is 1.4 km from the Concurrence and has free WiFi throughout the property.', 'The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a bath and free toiletries. Towels and bed linen are available in the apartment.', ""Popular points of interest near the apartment include La Rochelle Train Station, L'Espace Encan and Parc Expo de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 5 km from Les Apparts de Charly-Le Duplex du Marché. ""]"
24,24,"
9 RUE DES CLOUTIERS, 17000 La Rochelle, France
",Rochelle,"46.16254150,-1.14873757",Charmant appartement meublé lumineux et cosy à 1min à pied du marché dans l'hyper centre de La Rochelle,https://www.booking.com/hotel/fr/tres-bel-appartement-meuble-a-1min-a-pied-du-marche-dans-l-hyper-centre-de-la-ro.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from_sustainable_property_sr=1&from=searchresults,8.3,"[""You're eligible for a Genius discount at Charmant appartement meublé lumineux et cosy à 1min à pied du marché dans l'hyper centre de La Rochelle! To save at this property, all you have to do is "", '.', ""Offering a restaurant and a bar, Charmant appartement meublé lumineux et cosy à 1min à pied du marché dans l'hyper centre de La Rochelle is situated in the centre of La Rochelle, 1.4 km from Concurrence. This apartment is 700 m from La Rochelle Grosse Horloge and 4.7 km from The Minimes Marina."", 'The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Towels and bed linen are available in the apartment.', 'Both a bicycle rental service and a car rental service are available at the apartment.', ""Popular points of interest near Charmant appartement meublé lumineux et cosy à 1min à pied du marché dans l'hyper centre de La Rochelle include La Rochelle Train Station, L'Espace Encan and Parc Expo de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 5 km from the accommodation. ""]"
25,25,"
79 Avenue du Lieutenant-Colonel Bernier, 17000 La Rochelle, France
",Rochelle,"46.16821770,-1.15910180",Maison Cosy avec terrasse à 10 minutes du centre ville,https://www.booking.com/hotel/fr/kylan.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,9.0,"[""Maison Cosy avec terrasse à 10 minutes du centre ville, a property with a terrace, is located in La Rochelle, 1.7 km from Concurrence, 3.8 km from La Rochelle Train Station, as well as 4.8 km from L'Espace Encan. This holiday home is 5.2 km from Parc Expo de La Rochelle and 6.9 km from The Minimes Marina."", 'The holiday home comes with 3 bedrooms, a kitchen with fridge and dishwasher, and 2 bathrooms with a shower, a hairdryer and a washing machine. Towels and bed linen are featured in the holiday home.', ""Popular points of interest near the holiday home include La Rochelle Grosse Horloge, La Rochelle Cathedral and Muséum d'Histoire Naturelle de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 3 km from Maison Cosy avec terrasse à 10 minutes du centre ville. ""]"
26,26,"
9-11 rue des Merciers, 17000 La Rochelle, France
",Rochelle,"46.15996533,-1.15063853",Port et Vieille Ville - Proche plage,https://www.booking.com/hotel/fr/port-et-vieille-ville-proche-plage.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,,"['Set in the centre of La Rochelle, 1.1 km from Concurrence and 2.9 km from Plage Du Roux, Port et Vieille Ville - Proche plage offers free WiFi. This apartment is 300 m from La Rochelle Grosse Horloge and 4.5 km from The Minimes Marina.', 'The apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with a fridge and a kettle, and 1 bathroom with a shower and free toiletries. Towels and bed linen are featured in the apartment.', ""Popular points of interest near the apartment include La Rochelle Train Station, L'Espace Encan and Parc Expo de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 6 km from Port et Vieille Ville - Proche plage. ""]"
27,27,"
24 Rue des Jars, 17000 La Rochelle, France
",Rochelle,"46.14958300,-1.14455000",La Mariennée,https://www.booking.com/hotel/fr/la-mariennee.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from_sustainable_property_sr=1&from=searchresults,7.9,"[""You're eligible for a Genius discount at La Mariennée! To save at this property, all you have to do is "", '.', 'La Mariennée is set in La Rochelle, 2.1 km from Plage Du Roux, 2.2 km from Concurrence, as well as 2.6 km from Minimes. It features city views and free WiFi throughout the property.', 'Featuring a Blu-ray player, the holiday home has a kitchen with a fridge, an oven and a dishwasher, a living room, a dining area, 2 bedrooms, and 1 bathroom with a shower. Towels and bed linen are featured in the holiday home.', 'A bicycle rental service is available at the holiday home.', ""Popular points of interest near La Mariennée include La Rochelle Train Station, L'Espace Encan and Parc Expo de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 8 km from the accommodation. ""]"
28,28,"
7 Rue du Marais, 17000 La Rochelle, France
",Rochelle,"46.17038923,-1.15324084",l'echoppe rochelaise,https://www.booking.com/hotel/fr/7-rue-du-marais.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,9.5,"[""Situated in La Rochelle, just 2 km from Concurrence, l'echoppe rochelaise features accommodation with a garden, barbecue facilities and free WiFi. This holiday home is 3.2 km from La Rochelle Train Station and 4.2 km from L'Espace Encan."", 'The holiday home with a terrace and garden views has 2 bedrooms, a living room, a flat-screen TV, an equipped kitchen with a fridge and an oven, and 1 bathroom with a shower. Towels and bed linen are offered in the holiday home.', ""Popular points of interest near the holiday home include La Rochelle Grosse Horloge, Muséum d'Histoire Naturelle de La Rochelle and La Rochelle Botanical Garden. The nearest airport is La Rochelle - Ile de Re Airport, 4 km from l'echoppe rochelaise. ""]"
29,29,"
15 Rue Léonce Vieljeux, 17000 La Rochelle, France
",Rochelle,"46.15738818,-1.15394859",Appartements Les Rochelais,https://www.booking.com/hotel/fr/appartements-les-rochelais.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from_sustainable_property_sr=1&from=searchresults,9.2,"['Set within 700 m of Concurrence and 2.9 km of Plage Du Roux in the centre of La Rochelle, Appartements Les Rochelais offers accommodation with free WiFi and seating area.', 'The accommodation comes with a flat-screen TV and a private bathroom with shower and a hairdryer, while the kitchen features a fridge, a dishwasher and a microwave. A stovetop and toaster are also featured, as well as a coffee machine and a kettle.', ""Popular points of interest near the apartment include La Rochelle Train Station, L'Espace Encan and Parc Expo de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 5 km from Appartements Les Rochelais. ""]"
30,30,"
33 Rue Albert 1er, 17000 La Rochelle, France
",Rochelle,"46.16496000,-1.15156200","Escale Rochelaise B&B, SPA bain nordique et sauna tonneau",https://www.booking.com/hotel/fr/escale-rochelaise.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from_sustainable_property_sr=1&from=searchresults,9.8,"['Escale Rochelaise provides an outdoor biological Nordic bath and barrel Finnish sauna experience.', 'Free WiFi is available at the bed and breakfast.', 'There is a private bathroom with shower and a hairdryer in each unit, along with free toiletries.', 'Guests at Escale Rochelaise can enjoy a continental breakfast.', 'A sun terrace is available for guests to use at the accommodation.', ""Popular points of interest near Escale Rochelaise include La Rochelle Grosse Horloge, La Rochelle Botanical Garden and Muséum d'Histoire Naturelle de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 7 km from the bed and breakfast. ""]"
31,31,"
1etage 35 Rue du Rempart Saint-Claude, 17000 La Rochelle, France
",Rochelle,"46.15741400,-1.14609500",Appartement centre ville près du port avec parking et wifi,https://www.booking.com/hotel/fr/appartement-centre-ville-pres-du-port-avec-parking-et-wifi-la-rochelle1234567813.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,8.7,"['Set in La Rochelle and only 1.5 km from Concurrence, Appartement centre ville près du port avec parking et wifi offers accommodation with city views, free WiFi and free private parking. Housed in a building dating from 2000, this apartment is 2.7 km from Plage Du Roux and 800 m from La Rochelle Grosse Horloge.', 'Featuring a DVD player, the apartment has a kitchenette with a fridge, an oven and a microwave, a living room, a dining area, 1 bedroom, and 1 bathroom with a shower. For added convenience, the property can provide towels and bed linen for an extra charge.', ""Popular points of interest near the apartment include La Rochelle Train Station, L'Espace Encan and Parc Expo de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 7 km from Appartement centre ville près du port avec parking et wifi. ""]"
32,32,"
25 Rue de l'Escale, 17000 La Rochelle, France
",Rochelle,"46.15866200,-1.15505600",La Belle Amarre,https://www.booking.com/hotel/fr/la-belle-amarre.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from_sustainable_property_sr=1&from=searchresults,9.6,"['Located in La Rochelle and with Concurrence reachable within 700 metres, La Belle Amarre provides a terrace, allergy-free rooms, free WiFi throughout the property and a bar. This property is set a short distance from attractions such as Charruyer Park, Tour de la Chaine, and La Rochelle Town Hall. The property is 400 m from the city centre and 1.2 km from La Rochelle Train Station.', 'Guest rooms are equipped with a flat-screen TV with satellite channels, fridge, a coffee machine, a shower, free toiletries and a desk. Each room comes with a private bathroom with a hairdryer, while certain rooms include a patio and others also offer city views. At the guest house every room is equipped with bed linen and towels.', 'à la carte and continental breakfast options are available daily at La Belle Amarre.', ""Popular points of interest near the accommodation include L'Espace Encan, Parc Expo de La Rochelle and La Rochelle Grosse Horloge. The nearest airport is La Rochelle - Ile de Re, 4 km from La Belle Amarre, and the property offers a paid airport shuttle service. ""]"
33,33,"
22 rue Albert 1er, 17000 La Rochelle, France
",Rochelle,"46.16450380,-1.15151550",Large and charming studio in the heart of La Rochelle - Welkeys,https://www.booking.com/hotel/fr/large-and-charming-studio-in-the-heart-of-la-rochelle-welkeys.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgJWANoTYgBAZgBCbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4uXAnwbAAgHSAiQxNzA2MDQ2MS1jMzI4LTQ5MjYtYjIwMS0yM2Y3YWRhMjNkYzLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=04d50ef19d830186&srepoch=1676686051&from=searchresults,7.7,"[""Offering free WiFi, Large and charming studio in the heart of La Rochelle - Welkeys is set in the centre of La Rochelle within 1.5 km of Concurrence and 1.9 km from L'Espace Encan. This apartment is 4.9 km from The Minimes Marina and 12 km from Mytiliculture Museum."", 'The apartment features a TV. The kitchen has a fridge, a microwave and a toaster and there is shower with free toiletries and a hairdryer.', 'Popular points of interest near the apartment include Parc Expo de La Rochelle, La Rochelle Train Station and La Rochelle Grosse Horloge. The nearest airport is La Rochelle - Ile de Re Airport, 5 km from Large and charming studio in the heart of La Rochelle - Welkeys. ']"
